numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07110;20240108090000;102860;90;2;70;8.900000;274.650000;269.950000;71;23960;0;mq;mq;mq;1;7260;mq;mq;mq;101620;mq;mq;170;mq;mq;mq;mq;273.050000;mq;mq;13.900000;15.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.400000;mq;mq;mq;mq;1;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20240108090000;102870;100;2;80;7.500000;276.850000;272.050000;71;25000;2;0;mq;40;3;800;35;20;10;102140;mq;mq;260;mq;mq;mq;mq;mq;mq;mq;14.100000;18.300000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;3.200000;3.200000;mq;mq;mq;mq;3;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240108090000;102830;80;1;10;2.500000;272.350000;268.250000;74;14730;0;mq;mq;mq;0;mq;mq;mq;mq;102360;mq;mq;330;mq;mq;mq;mq;277.850000;mq;mq;4.100000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240108090000;102830;80;3;60;5.500000;271.150000;267.350000;75;20000;0;mq;mq;100;8;800;mq;mq;mq;100980;mq;mq;480;mq;mq;mq;mq;277.550000;mq;mq;9.500000;10.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240108090000;102740;70;3;40;7.200000;271.950000;266.750000;68;16150;1;2;2;100;8;800;35;mq;mq;101590;mq;mq;630;mq;mq;mq;mq;mq;mq;mq;11.800000;12.600000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;6;6;840;8;6;1000;mq;mq;mq;mq;mq;mq;
07168;20240108090000;102520;60;3;20;3.700000;272.850000;268.550000;73;20000;0;mq;mq;100;8;800;mq;mq;mq;101020;mq;mq;580;mq;mq;mq;mq;274.950000;mq;mq;6.100000;8.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240108090000;102450;50;3;40;6.300000;271.350000;265.850000;66;58230;0;mq;mq;100;8;800;mq;mq;mq;98060;mq;mq;630;mq;mq;mq;mq;270.650000;mq;mq;9.600000;12.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240108090000;102440;80;3;50;6.200000;272.750000;267.750000;69;36150;0;mq;mq;100;8;800;mq;mq;mq;100530;mq;mq;810;mq;mq;mq;mq;271.950000;mq;mq;9.500000;11.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240108090000;102670;100;1;50;9.300000;275.150000;272.050000;80;15000;3;2;mq;90;7;800;38;mq;mq;102130;mq;mq;100;mq;mq;mq;mq;mq;mq;mq;13.300000;14.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;8;600;4;6;800;mq;mq;mq;mq;mq;mq;
07222;20240108090000;102650;120;3;70;5.500000;274.450000;269.950000;72;11260;0;mq;mq;100;8;800;mq;mq;mq;102320;mq;mq;230;mq;mq;mq;mq;275.550000;mq;mq;8.400000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240108090000;102670;100;3;50;5.800000;272.450000;267.850000;71;35950;0;mq;mq;100;8;800;mq;mq;mq;101240;mq;mq;410;mq;mq;mq;mq;274.150000;mq;mq;9.600000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240108090000;102470;90;3;20;3.200000;272.650000;269.150000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100370;mq;mq;420;mq;mq;mq;mq;273.950000;mq;mq;5.600000;7.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240108090000;102250;100;3;20;6.800000;271.550000;269.550000;86;3630;71;mq;mq;100;8;450;mq;mq;mq;99470;mq;mq;570;mq;mq;mq;mq;274.150000;mq;mq;10.900000;11.300000;-10;4;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;3;mq;480;8;mq;1110;mq;mq;mq;mq;mq;mq;
07299;20240108090000;102230;90;3;20;3.700000;271.850000;267.850000;74;25770;0;mq;mq;100;8;800;mq;mq;mq;98800;mq;mq;700;mq;mq;mq;mq;274.950000;mq;mq;6.300000;8.700000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;5;mq;720;6;mq;900;8;mq;1140;mq;mq;mq;
07314;20240108090000;102460;30;3;30;7.600000;277.750000;273.350000;73;15000;2;2;mq;100;8;800;35;mq;mq;102170;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;10.800000;11.300000;-10;2;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240108090000;102570;150;2;20;7.200000;272.950000;268.850000;74;29080;0;mq;mq;100;8;800;mq;mq;mq;101050;mq;mq;310;mq;mq;mq;mq;276.850000;mq;mq;10.100000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;930;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20240108090000;102340;90;3;10;4.800000;272.250000;270.950000;91;7500;0;mq;mq;100;8;250;mq;mq;mq;97330;mq;mq;190;mq;mq;mq;mq;274.850000;mq;mq;7.900000;9.500000;-10;5;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;0.800000;mq;mq;mq;mq;6;mq;240;8;mq;360;mq;mq;mq;mq;mq;mq;
07460;20240108090000;102220;150;3;350;5.700000;272.550000;270.650000;87;16730;0;mq;mq;100;8;450;mq;mq;mq;98090;mq;mq;340;mq;mq;mq;mq;273.250000;mq;mq;9.500000;11.200000;-10;12;0.000000;mq;mq;-0.100000;0.200000;0.400000;1.200000;1.400000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240108090000;mq;120;3;340;7.000000;270.950000;268.250000;82;20000;0;mq;mq;100;8;450;mq;mq;mq;91860;92500;778;290;mq;mq;mq;mq;272.550000;mq;mq;9.300000;11.700000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240108090000;101910;160;3;340;8.400000;272.650000;270.250000;84;30000;70;7;2;100;8;450;35;mq;mq;98910;mq;mq;480;mq;mq;mq;mq;mq;mq;mq;11.500000;13.400000;-10;0;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;6;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240108090000;102370;20;3;20;3.400000;277.050000;275.050000;87;16310;0;mq;mq;100;8;800;mq;mq;mq;101770;mq;mq;70;mq;mq;mq;mq;275.750000;mq;mq;5.300000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240108090000;102220;60;3;310;2.500000;275.150000;274.550000;96;8980;0;mq;mq;90;7;1250;mq;mq;mq;98980;mq;mq;190;mq;mq;mq;mq;276.450000;mq;mq;5.100000;5.300000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240108090000;101790;100;3;310;8.000000;273.050000;269.850000;79;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93190;mq;mq;340;mq;mq;mq;mq;271.150000;mq;mq;14.800000;14.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240108090000;101570;220;3;20;10.300000;275.650000;271.250000;73;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100650;mq;mq;680;mq;mq;mq;mq;275.750000;mq;mq;19.100000;19.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240108090000;mq;150;3;220;1.500000;273.950000;270.050000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90800;92500;725;620;mq;272.350000;mq;279.350000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240108090000;102380;40;3;260;1.600000;276.250000;275.050000;92;44400;0;mq;mq;100;8;1250;mq;mq;mq;101640;mq;mq;50;mq;mq;mq;mq;276.650000;mq;mq;2.200000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240108090000;102370;10;3;270;2.400000;276.150000;272.350000;76;55100;0;mq;mq;100;8;1250;mq;mq;mq;97890;mq;mq;20;mq;mq;mq;mq;272.950000;mq;mq;3.700000;4.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20240108090000;102330;40;3;320;3.000000;275.450000;270.950000;72;20000;0;mq;mq;100;8;1250;mq;mq;mq;97230;mq;mq;90;mq;mq;mq;mq;276.650000;mq;mq;5.100000;7.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.400000;mq;mq;mq;mq;8;mq;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240108090000;102230;30;3;280;5.400000;276.450000;274.850000;89;28160;0;mq;mq;100;8;450;mq;mq;mq;100360;mq;mq;170;mq;mq;mq;mq;275.950000;mq;mq;8.000000;8.900000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;390;4;mq;780;7;mq;930;mq;mq;mq;
07650;20240108090000;101200;220;3;320;7.800000;277.950000;272.350000;67;16570;0;mq;mq;mq;0;mq;mq;mq;mq;100800;mq;mq;770;mq;mq;mq;mq;275.750000;mq;mq;12.600000;15.000000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240108090000;mq;mq;mq;290;5.600000;mq;mq;mq;17000;3;2;mq;75;6;1250;35;20;11;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.300000;9.800000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;1000;1;0;7000;mq;mq;mq;mq;mq;mq;
07690;20240108090000;100820;220;3;340;3.100000;282.350000;278.150000;75;40000;60;6;2;100;1;1750;35;27;mq;100500;mq;mq;860;mq;mq;mq;mq;280.550000;mq;mq;4.600000;5.600000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;6;1500;5;3;2400;7;3;3100;mq;mq;mq;
07747;20240108090000;101730;10;0;290;12.400000;279.850000;270.150000;50;34300;0;mq;mq;mq;5;1250;mq;mq;mq;101190;mq;mq;460;mq;mq;mq;mq;277.450000;mq;mq;22.200000;22.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;1380;5;mq;1680;mq;mq;mq;mq;mq;mq;
07761;20240108090000;100600;200;3;10;1.400000;282.650000;281.250000;91;20000;0;mq;mq;100;8;2250;mq;mq;mq;100490;mq;mq;740;mq;mq;mq;mq;278.150000;mq;mq;1.800000;2.500000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;2460;8;mq;3180;mq;mq;mq;mq;mq;mq;
07790;20240108090000;100640;200;3;360;6.200000;285.150000;279.850000;70;31660;0;mq;mq;100;8;1250;mq;mq;mq;100500;mq;mq;860;mq;mq;mq;mq;282.350000;mq;mq;8.600000;8.600000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;1;mq;1050;5;mq;1500;8;mq;1800;mq;mq;mq;
61968;20240108090000;101190;30;8;310;3.100000;299.850000;296.550000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;50;mq;299.850000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240108090000;101200;80;8;360;4.500000;302.650000;298.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;70;mq;300.250000;mq;305.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240108090000;101230;60;8;220;2.200000;302.750000;296.650000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-10;mq;296.550000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240108090000;101090;130;8;200;2.600000;305.250000;298.850000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-30;mq;301.150000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240108090000;101170;-120;6;90;6.400000;302.850000;297.050000;71;60000;0;mq;mq;100;7;1250;mq;mq;mq;101020;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;8.200000;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1320;8;mq;1560;mq;mq;mq;mq;mq;mq;
61996;20240108090000;101860;100;6;110;7.200000;291.050000;290.250000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;270;mq;289.350000;mq;291.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.800000;4.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240108090000;101740;150;3;220;11.300000;282.250000;277.250000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99970;mq;mq;10;mq;280.250000;mq;288.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;4.200000;9.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240108090000;100840;-140;6;320;15.400000;289.750000;283.550000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100490;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;20.600000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240108090000;101210;-90;8;190;6.100000;303.550000;298.850000;76;19600;0;mq;mq;mq;4;450;mq;mq;mq;101130;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;8.600000;8.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.600000;0.800000;0.800000;mq;mq;mq;mq;1;mq;510;4;mq;780;mq;8;mq;mq;mq;mq;
71805;20240108090000;99760;-150;5;30;8.500000;268.750000;263.950000;69;59050;0;mq;mq;mq;1;800;mq;mq;mq;99670;mq;mq;-1450;mq;mq;mq;mq;272.650000;mq;mq;11.700000;14.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240108090000;101610;30;6;50;2.800000;297.950000;294.650000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-40;mq;297.950000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240108090000;101550;-10;5;100;2.500000;296.550000;292.950000;80;18620;mq;mq;mq;mq;mq;mq;mq;mq;mq;101460;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240108090000;101470;40;5;90;9.400000;299.750000;294.950000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-90;mq;297.450000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.800000;1.800000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240108090000;101420;-50;5;100;4.600000;298.350000;293.850000;76;49750;0;mq;mq;mq;5;800;mq;mq;mq;101330;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;7.200000;7.700000;-10;mq;mq;mq;mq;0.000000;1.200000;1.200000;1.400000;3.800000;mq;mq;mq;mq;3;mq;960;5;mq;1140;mq;mq;mq;mq;mq;mq;
81401;20240108090000;101080;20;5;0;0.000000;296.750000;296.450000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101020;mq;mq;-110;mq;294.850000;mq;305.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240108090000;101090;-10;5;0;0.000000;298.250000;297.250000;94;18430;0;mq;mq;mq;3;450;mq;mq;mq;101000;mq;mq;-130;mq;mq;mq;mq;300.350000;mq;mq;0.600000;2.400000;-10;mq;mq;mq;mq;1.400000;1.800000;1.800000;1.800000;1.800000;mq;mq;mq;mq;2;mq;390;3;mq;600;5;mq;2340;mq;mq;mq;
81408;20240108090000;101070;20;3;340;0.800000;297.350000;296.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;-100;mq;296.150000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.200000;1.200000;1.600000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240108090000;101180;30;3;90;0.700000;296.250000;295.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;-110;mq;296.150000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240108120000;102980;-50;8;40;6.500000;272.250000;267.850000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102060;mq;mq;620;mq;mq;mq;mq;271.150000;mq;mq;9.200000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240108120000;103000;-40;8;40;7.800000;272.350000;267.350000;69;24320;0;mq;mq;90;7;800;mq;mq;mq;102400;mq;mq;670;mq;mq;mq;mq;271.950000;mq;mq;11.800000;11.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;600;5;mq;750;6;mq;900;mq;mq;mq;
07020;20240108120000;102840;-30;8;60;11.800000;278.050000;275.550000;84;12000;2;2;mq;100;8;1250;38;mq;mq;102730;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;17.300000;20.600000;-10;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;4;8;1000;3;6;1200;mq;mq;mq;mq;mq;mq;
07027;20240108120000;102860;-70;8;50;5.600000;273.850000;268.850000;69;21600;0;mq;mq;mq;0;mq;mq;mq;mq;102010;mq;mq;400;mq;mq;mq;mq;276.150000;mq;mq;10.100000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240108120000;102880;-10;8;50;6.600000;271.550000;266.450000;68;31130;0;mq;mq;90;7;800;mq;mq;mq;100880;mq;mq;530;mq;mq;mq;mq;273.450000;mq;mq;10.400000;11.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;870;7;mq;1080;mq;mq;mq;mq;mq;mq;
07072;20240108120000;102640;-50;8;20;5.500000;272.150000;268.250000;75;20000;0;mq;mq;100;8;1250;mq;mq;mq;101430;mq;mq;600;mq;mq;mq;mq;272.150000;mq;mq;8.700000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240108120000;102800;-50;8;70;6.000000;277.150000;271.750000;68;20820;0;mq;mq;mq;0;mq;mq;mq;mq;101570;mq;mq;70;mq;mq;mq;mq;273.050000;mq;mq;8.900000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20240108120000;102750;-110;8;70;5.500000;279.150000;274.450000;72;25000;3;0;mq;50;4;800;35;20;10;102030;mq;mq;80;mq;mq;mq;mq;mq;mq;mq;10.800000;11.700000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;3.200000;3.200000;mq;mq;mq;mq;4;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240108120000;102740;-90;8;50;7.100000;275.750000;267.350000;54;46110;0;mq;mq;mq;1;450;mq;mq;mq;102270;mq;mq;200;mq;mq;mq;mq;277.850000;mq;mq;10.900000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240108120000;102770;-60;8;50;5.800000;271.750000;266.950000;70;20000;0;mq;mq;100;8;800;mq;mq;mq;100920;mq;mq;410;mq;mq;mq;mq;277.350000;mq;mq;10.200000;10.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240108120000;102700;-40;8;40;6.700000;272.450000;265.650000;60;20000;1;2;2;100;8;1250;35;mq;mq;101550;mq;mq;530;mq;mq;mq;mq;mq;mq;mq;10.700000;11.800000;-10;0;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;3;6;1000;8;6;1200;mq;mq;mq;mq;mq;mq;
07168;20240108120000;102490;-30;8;30;5.400000;272.950000;267.750000;68;20000;0;mq;mq;100;8;1250;mq;mq;mq;100990;mq;mq;510;mq;mq;mq;mq;274.950000;mq;mq;9.100000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240108120000;102420;-20;8;60;6.300000;271.650000;265.750000;64;50000;0;mq;mq;100;8;800;mq;mq;mq;98040;mq;mq;570;mq;mq;mq;mq;270.650000;mq;mq;11.300000;11.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240108120000;102410;-30;8;50;8.900000;273.350000;266.950000;62;31590;0;mq;mq;100;8;800;mq;mq;mq;100500;mq;mq;730;mq;mq;mq;mq;271.950000;mq;mq;12.200000;12.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;960;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240108120000;102670;0;0;70;7.700000;276.450000;272.450000;75;25000;1;0;mq;10;1;450;31;mq;mq;102130;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;12.900000;14.600000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240108120000;102600;-50;8;60;6.200000;274.050000;268.450000;66;18040;0;mq;mq;mq;1;800;mq;mq;mq;102270;mq;mq;150;mq;mq;mq;mq;275.550000;mq;mq;10.300000;11.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240108120000;102610;-60;8;40;5.100000;272.150000;267.550000;71;44940;0;mq;mq;100;8;800;mq;mq;mq;101180;mq;mq;370;mq;mq;mq;mq;274.150000;mq;mq;9.400000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;7;mq;780;8;mq;930;mq;mq;mq;mq;mq;mq;
